t=3.51s
ASSEMBLY ID                                                    ACT         FR
subiculum:PYRAMIDAL_CELLS:15                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:16                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:17                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:18                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:19                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:2                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:20                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:21                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:22                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:23                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:24                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:25                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:26                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:27                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:28                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:29                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:3                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:30                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:31                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:32                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:33                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:34                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:35                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:36                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:37                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:38                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:39                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:4                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:40                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:41                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:42                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:43                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:44                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:45                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:46                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:47                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:48                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:49                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:5                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:50                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:51                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:52                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:53                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:54                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:55                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:56                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:57                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:58                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:59                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:6                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:7                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:8                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:9                                 0.0000     0.0000
v1:INTERNEURONS:0                                           1.0300     7.9999
v1:INTERNEURONS:1                                           1.0303     8.0020
v1:INTERNEURONS:10                                          1.0301     8.0006
v1:INTERNEURONS:11                                          1.0300     7.9997
v1:INTERNEURONS:12                                          1.0300     7.9998
v1:INTERNEURONS:13                                          1.0301     8.0008
v1:INTERNEURONS:14                                          1.0301     8.0009
v1:INTERNEURONS:15                                          1.0300     8.0002
v1:INTERNEURONS:16                                          1.0300     7.9999
v1:INTERNEURONS:17                                          1.0301     8.0005
v1:INTERNEURONS:18                                          1.0299     7.9990
v1:INTERNEURONS:19                                          1.0300     7.9998
v1:INTERNEURONS:2                                           1.0301     8.0005
v1:INTERNEURONS:20                                          1.0300     8.0001
v1:INTERNEURONS:21                                          1.0301     8.0007
v1:INTERNEURONS:22                                          1.0299     7.9994
v1:INTERNEURONS:23                                          1.0302     8.0017
v1:INTERNEURONS:24                                          1.0300     7.9997
v1:INTERNEURONS:25                                          1.0297     7.9974
v1:INTERNEURONS:26                                          1.0303     8.0025
v1:INTERNEURONS:27                                          1.0299     7.9995
v1:INTERNEURONS:28                                          1.0299     7.9994
v1:INTERNEURONS:29                                          1.0302     8.0017
v1:INTERNEURONS:3                                           1.0299     7.9993
v1:INTERNEURONS:30                                          1.0296     7.9967
v1:INTERNEURONS:31                                          1.0300     7.9998
v1:INTERNEURONS:32                                          1.0300     7.9997
v1:INTERNEURONS:33                                          1.0298     7.9986
v1:INTERNEURONS:34                                          1.0301     8.0005
